1000,1,2025-01-01T08:00:00,30.0
1001,2,2025-01-01T08:10:00,30.9
1002,3,2025-01-01T08:20:00,31.8
1003,1,2025-01-01T08:30:00,32.7
1004,2,2025-01-01T08:40:00,33.6
1005,3,2025-01-01T08:50:00,34.5
1006,1,2025-01-01T09:00:00,35.4
1007,2,2025-01-01T09:10:00,36.3
1008,3,2025-01-01T09:20:00,37.2
1009,1,2025-01-01T09:30:00,38.1
1010,2,2025-01-01T09:40:00,39.0
1011,3,2025-01-01T09:50:00,39.9
1012,1,2025-01-01T10:00:00,40.8
1013,2,2025-01-01T10:10:00,41.7
1014,3,2025-01-01T10:20:00,42.6
1015,1,2025-01-01T10:30:00,43.5
1016,2,2025-01-01T10:40:00,44.4
1017,3,2025-01-01T10:50:00,45.3
1018,1,2025-01-01T11:00:00,46.2
1019,2,2025-01-01T11:10:00,47.1
1020,3,2025-01-01T11:20:00,48.0
1021,1,2025-01-01T11:30:00,48.9
1022,2,2025-01-01T11:40:00,49.8
1023,3,2025-01-01T11:50:00,50.7
1024,1,2025-01-01T12:00:00,51.6
1025,2,2025-01-01T12:10:00,52.5
1026,3,2025-01-01T12:20:00,53.4
1027,1,2025-01-01T12:30:00,54.3
1028,2,2025-01-01T12:40:00,55.2
1029,3,2025-01-01T12:50:00,56.1
1030,1,2025-01-01T13:00:00,57.0
1031,2,2025-01-01T13:10:00,57.9
1032,3,2025-01-01T13:20:00,58.8
1033,1,2025-01-01T13:30:00,59.7
1034,2,2025-01-01T13:40:00,60.6
1035,3,2025-01-01T13:50:00,61.5
1036,1,2025-01-01T14:00:00,62.4
1037,2,2025-01-01T14:10:00,63.3
1038,3,2025-01-01T14:20:00,64.2
1039,1,2025-01-01T14:30:00,65.1
1040,2,2025-01-01T14:40:00,66.0
1041,3,2025-01-01T14:50:00,66.9
1042,1,2025-01-01T15:00:00,67.8
1043,2,2025-01-01T15:10:00,68.7
1044,3,2025-01-01T15:20:00,69.6
1045,1,2025-01-01T15:30:00,70.5
1046,2,2025-01-01T15:40:00,71.4
1047,3,2025-01-01T15:50:00,72.3
1048,1,2025-01-01T16:00:00,73.2
1049,2,2025-01-01T16:10:00,74.1
1050,3,2025-01-01T16:20:00,75.0
1051,1,2025-01-01T16:30:00,75.9
1052,2,2025-01-01T16:40:00,76.8
1053,3,2025-01-01T16:50:00,77.7
1054,1,2025-01-01T17:00:00,78.6
1055,2,2025-01-01T17:10:00,79.5
1056,3,2025-01-01T17:20:00,80.4
1057,1,2025-01-01T17:30:00,81.3
1058,2,2025-01-01T17:40:00,82.2
