1800,1,2025-01-01T08:00:00,30.0
1801,2,2025-01-01T08:10:00,30.9
1802,3,2025-01-01T08:20:00,31.8
1803,1,2025-01-01T08:30:00,32.7
1804,2,2025-01-01T08:40:00,33.6
1805,3,2025-01-01T08:50:00,34.5
1806,1,2025-01-01T09:00:00,35.4
1807,2,2025-01-01T09:10:00,36.3
1808,3,2025-01-01T09:20:00,37.2
1809,1,2025-01-01T09:30:00,38.1
1810,2,2025-01-01T09:40:00,39.0
1811,3,2025-01-01T09:50:00,39.9
1812,1,2025-01-01T10:00:00,40.8
1813,2,2025-01-01T10:10:00,41.7
1814,3,2025-01-01T10:20:00,42.6
1815,1,2025-01-01T10:30:00,43.5
1816,2,2025-01-01T10:40:00,44.4
1817,3,2025-01-01T10:50:00,45.3
1818,1,2025-01-01T11:00:00,46.2
1819,2,2025-01-01T11:10:00,47.1
1820,3,2025-01-01T11:20:00,48.0
1821,1,2025-01-01T11:30:00,48.9
1822,2,2025-01-01T11:40:00,49.8
1823,3,2025-01-01T11:50:00,50.7
1824,1,2025-01-01T12:00:00,51.6
1825,2,2025-01-01T12:10:00,52.5
1826,3,2025-01-01T12:20:00,53.4
1827,1,2025-01-01T12:30:00,54.3
1828,2,2025-01-01T12:40:00,55.2
1829,3,2025-01-01T12:50:00,56.1
1830,1,2025-01-01T13:00:00,57.0
1831,2,2025-01-01T13:10:00,57.9
1832,3,2025-01-01T13:20:00,58.8
1833,1,2025-01-01T13:30:00,59.7
1834,2,2025-01-01T13:40:00,60.6
1835,3,2025-01-01T13:50:00,61.5
1836,1,2025-01-01T14:00:00,62.4
1837,2,2025-01-01T14:10:00,63.3
1838,3,2025-01-01T14:20:00,64.2
1839,1,2025-01-01T14:30:00,65.1
1840,2,2025-01-01T14:40:00,66.0
1841,3,2025-01-01T14:50:00,66.9
1842,1,2025-01-01T15:00:00,67.8
1843,2,2025-01-01T15:10:00,68.7
1844,3,2025-01-01T15:20:00,69.6
1845,1,2025-01-01T15:30:00,70.5
1846,2,2025-01-01T15:40:00,71.4
1847,3,2025-01-01T15:50:00,72.3
1848,1,2025-01-01T16:00:00,73.2
1849,2,2025-01-01T16:10:00,74.1
1850,3,2025-01-01T16:20:00,75.0
1851,1,2025-01-01T16:30:00,75.9
1852,2,2025-01-01T16:40:00,76.8
1853,3,2025-01-01T16:50:00,77.7
1854,1,2025-01-01T17:00:00,78.6
1855,2,2025-01-01T17:10:00,79.5
1856,3,2025-01-01T17:20:00,80.4
1857,1,2025-01-01T17:30:00,81.3
1858,2,2025-01-01T17:40:00,82.2
1859,3,2025-01-01T17:50:00,83.1
1860,1,2025-01-01T18:00:00,84.0
1861,2,2025-01-01T18:10:00,84.9
1862,3,2025-01-01T18:20:00,85.8
1863,1,2025-01-01T18:30:00,86.7
1864,2,2025-01-01T18:40:00,87.6
1865,3,2025-01-01T18:50:00,88.5
1866,1,2025-01-01T19:00:00,89.4
1867,2,2025-01-01T19:10:00,90.3
1868,3,2025-01-01T19:20:00,91.2
1869,1,2025-01-01T19:30:00,92.1
1870,2,2025-01-01T19:40:00,30.0
1871,3,2025-01-01T19:50:00,30.9
1872,1,2025-01-01T20:00:00,31.8
1873,2,2025-01-01T20:10:00,32.7
1874,3,2025-01-01T20:20:00,33.6
1875,1,2025-01-01T20:30:00,34.5
1876,2,2025-01-01T20:40:00,35.4
1877,3,2025-01-01T20:50:00,36.3
1878,1,2025-01-01T21:00:00,37.2
1879,2,2025-01-01T21:10:00,38.1
1880,3,2025-01-01T21:20:00,39.0
1881,1,2025-01-01T21:30:00,39.9
1882,2,2025-01-01T21:40:00,40.8
1883,3,2025-01-01T21:50:00,41.7
1884,1,2025-01-01T22:00:00,42.6
1885,2,2025-01-01T22:10:00,43.5
1886,3,2025-01-01T22:20:00,44.4
1887,1,2025-01-01T22:30:00,45.3
1888,2,2025-01-01T22:40:00,46.2
1889,3,2025-01-01T22:50:00,47.1
1890,1,2025-01-01T23:00:00,48.0
1891,2,2025-01-01T23:10:00,48.9
1892,3,2025-01-01T23:20:00,49.8
1893,1,2025-01-01T23:30:00,50.7
1894,2,2025-01-01T23:40:00,51.6
1895,3,2025-01-01T23:50:00,52.5
1896,1,2025-01-02T00:00:00,53.4
1897,2,2025-01-02T00:10:00,54.3
1898,3,2025-01-02T00:20:00,55.2
1899,1,2025-01-02T00:30:00,56.1
1900,2,2025-01-02T00:40:00,57.0
1901,3,2025-01-02T00:50:00,57.9
1902,1,2025-01-02T01:00:00,58.8
1903,2,2025-01-02T01:10:00,59.7
1904,3,2025-01-02T01:20:00,60.6
1905,1,2025-01-02T01:30:00,61.5
1906,2,2025-01-02T01:40:00,62.4
1907,3,2025-01-02T01:50:00,63.3
1908,1,2025-01-02T02:00:00,64.2
1909,2,2025-01-02T02:10:00,65.1
1910,3,2025-01-02T02:20:00,66.0
1911,1,2025-01-02T02:30:00,66.9
1912,2,2025-01-02T02:40:00,67.8
1913,3,2025-01-02T02:50:00,68.7
1914,1,2025-01-02T03:00:00,69.6
1915,2,2025-01-02T03:10:00,70.5
1916,3,2025-01-02T03:20:00,71.4
1917,1,2025-01-02T03:30:00,72.3
1918,2,2025-01-02T03:40:00,73.2
1919,3,2025-01-02T03:50:00,74.1
1920,1,2025-01-02T04:00:00,75.0
1921,2,2025-01-02T04:10:00,75.9
1922,3,2025-01-02T04:20:00,76.8
1923,1,2025-01-02T04:30:00,77.7
1924,2,2025-01-02T04:40:00,78.6
1925,3,2025-01-02T04:50:00,79.5
1926,1,2025-01-02T05:00:00,80.4
1927,2,2025-01-02T05:10:00,81.3
1928,3,2025-01-02T05:20:00,82.2
1929,1,2025-01-02T05:30:00,83.1
1930,2,2025-01-02T05:40:00,84.0
1931,3,2025-01-02T05:50:00,84.9
1932,1,2025-01-02T06:00:00,85.8
1933,2,2025-01-02T06:10:00,86.7
1934,3,2025-01-02T06:20:00,87.6
1935,1,2025-01-02T06:30:00,88.5
1936,2,2025-01-02T06:40:00,89.4
1937,3,2025-01-02T06:50:00,90.3
1938,1,2025-01-02T07:00:00,91.2
1939,2,2025-01-02T07:10:00,92.1
1940,3,2025-01-02T07:20:00,30.0
1941,1,2025-01-02T07:30:00,30.9
1942,2,2025-01-02T07:40:00,31.8
1943,3,2025-01-02T07:50:00,32.7
1944,1,2025-01-02T08:00:00,33.6
1945,2,2025-01-02T08:10:00,34.5
1946,3,2025-01-02T08:20:00,35.4
1947,1,2025-01-02T08:30:00,36.3
1948,2,2025-01-02T08:40:00,37.2
1949,3,2025-01-02T08:50:00,38.1
1950,1,2025-01-02T09:00:00,39.0
1951,2,2025-01-02T09:10:00,39.9
1952,3,2025-01-02T09:20:00,40.8
1953,1,2025-01-02T09:30:00,41.7
1954,2,2025-01-02T09:40:00,42.6
1955,3,2025-01-02T09:50:00,43.5
1956,1,2025-01-02T10:00:00,44.4
1957,2,2025-01-02T10:10:00,45.3
1958,3,2025-01-02T10:20:00,46.2
1959,1,2025-01-02T10:30:00,47.1
1960,2,2025-01-02T10:40:00,48.0
1961,3,2025-01-02T10:50:00,48.9
1962,1,2025-01-02T11:00:00,49.8
1963,2,2025-01-02T11:10:00,50.7
1964,3,2025-01-02T11:20:00,51.6
1965,1,2025-01-02T11:30:00,52.5
1966,2,2025-01-02T11:40:00,53.4
1967,3,2025-01-02T11:50:00,54.3
1968,1,2025-01-02T12:00:00,55.2
1969,2,2025-01-02T12:10:00,56.1
1970,3,2025-01-02T12:20:00,57.0
1971,1,2025-01-02T12:30:00,57.9
1972,2,2025-01-02T12:40:00,58.8
1973,3,2025-01-02T12:50:00,59.7
1974,1,2025-01-02T13:00:00,60.6
1975,2,2025-01-02T13:10:00,61.5
1976,3,2025-01-02T13:20:00,62.4
1977,1,2025-01-02T13:30:00,63.3
1978,2,2025-01-02T13:40:00,64.2
1979,3,2025-01-02T13:50:00,65.1
1980,1,2025-01-02T14:00:00,66.0
1981,2,2025-01-02T14:10:00,66.9
1982,3,2025-01-02T14:20:00,67.8
1983,1,2025-01-02T14:30:00,68.7
1984,2,2025-01-02T14:40:00,69.6
1985,3,2025-01-02T14:50:00,70.5
1986,1,2025-01-02T15:00:00,71.4
1987,2,2025-01-02T15:10:00,72.3
1988,3,2025-01-02T15:20:00,73.2
1989,1,2025-01-02T15:30:00,74.1
1990,2,2025-01-02T15:40:00,75.0
1991,3,2025-01-02T15:50:00,75.9
1992,1,2025-01-02T16:00:00,76.8
1993,2,2025-01-02T16:10:00,77.7
1994,3,2025-01-02T16:20:00,78.6
1995,1,2025-01-02T16:30:00,79.5
1996,2,2025-01-02T16:40:00,80.4
1997,3,2025-01-02T16:50:00,81.3
1998,1,2025-01-02T17:00:00,82.2
1999,2,2025-01-02T17:10:00,83.1
